Initial Condition,Final Condition,Parameter
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_806_sim_.txt,0_12_806_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_1301_sim_.txt,0_25_1301_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_943_sim_.txt,0_20_943_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_765_sim_.txt,0_6_765_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_997_sim_.txt,0_25_997_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_249_sim_.txt,0_13_249_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_177_sim_.txt,0_16_177_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_916_sim_.txt,0_1_916_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_394_sim_.txt,0_11_394_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_1060_sim_.txt,0_19_1060_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_2_sim_.txt,0_8_2_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_250_sim_.txt,0_7_250_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_639_sim_.txt,0_20_639_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_586_sim_.txt,0_1_586_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_442_sim_.txt,0_17_442_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_1268_sim_.txt,0_18_1268_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_843_sim_.txt,0_8_843_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_507_sim_.txt,0_25_507_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_380_sim_.txt,0_9_380_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_761_sim_.txt,0_25_761_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_624_sim_.txt,0_17_624_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_71_sim_.txt,0_20_71_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_592_sim_.txt,0_19_592_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_993_sim_.txt,0_6_993_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_308_sim_.txt,0_2_308_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_857_sim_.txt,0_10_857_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_912_sim_.txt,0_22_912_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_1206_sim_.txt,0_19_1206_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_254_sim_.txt,0_24_254_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_311_sim_.txt,0_16_311_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_9_sim_.txt,0_17_9_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_1145_sim_.txt,0_22_1145_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_582_sim_.txt,0_22_582_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_503_sim_.txt,0_6_503_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_1085_sim_.txt,0_24_1085_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_902_sim_.txt,0_19_902_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_55_sim_.txt,0_23_55_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_1050_sim_.txt,0_21_1050_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_497_sim_.txt,0_12_497_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_1183_sim_.txt,0_18_1183_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_553_sim_.txt,0_4_553_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_285_sim_.txt,0_2_285_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_1258_sim_.txt,0_20_1258_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_341_sim_.txt,0_14_341_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_1332_sim_.txt,0_8_1332_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_738_sim_.txt,0_8_738_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_807_sim_.txt,0_12_807_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_1300_sim_.txt,0_25_1300_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_942_sim_.txt,0_20_942_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_19_sim_.txt,0_24_19_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_674_sim_.txt,0_15_674_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_1108_sim_.txt,0_24_1108_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_669_sim_.txt,0_22_669_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_412_sim_.txt,0_15_412_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_1154_sim_.txt,0_8_1154_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_281_sim_.txt,0_21_281_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_1166_sim_.txt,0_25_1166_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_200_sim_.txt,0_5_200_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_219_sim_.txt,0_11_219_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_882_sim_.txt,0_15_882_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_679_sim_.txt,0_19_679_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_127_sim_.txt,0_14_127_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_946_sim_.txt,0_3_946_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_1236_sim_.txt,0_21_1236_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_735_sim_.txt,0_4_735_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_422_sim_.txt,0_16_422_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_823_sim_.txt,0_9_823_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_567_sim_.txt,0_24_567_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_659_sim_.txt,0_21_659_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_186_sim_.txt,0_8_186_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_1012_sim_.txt,0_5_1012_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_230_sim_.txt,0_6_230_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_1033_sim_.txt,0_17_1033_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_794_sim_.txt,0_18_794_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_117_sim_.txt,0_17_117_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_229_sim_.txt,0_12_229_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_1282_sim_.txt,0_7_1282_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_705_sim_.txt,0_7_705_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_1342_sim_.txt,0_1_1342_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_14_sim_.txt,0_19_14_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_784_sim_.txt,0_23_784_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_799_sim_.txt,0_14_799_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_563_sim_.txt,0_7_563_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_962_sim_.txt,0_18_962_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_1105_sim_.txt,0_13_1105_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_1124_sim_.txt,0_1_1124_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_234_sim_.txt,0_25_234_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_371_sim_.txt,0_17_371_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_837_sim_.txt,0_11_837_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_972_sim_.txt,0_23_972_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_18_sim_.txt,0_3_18_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_1274_sim_.txt,0_5_1274_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_192_sim_.txt,0_10_192_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_368_sim_.txt,0_3_368_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_1255_sim_.txt,0_17_1255_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_701_sim_.txt,0_24_701_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_644_sim_.txt,0_16_644_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_29_sim_.txt,0_14_29_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_70_sim_.txt,0_7_70_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_1088_sim_.txt,0_13_1088_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_1169_sim_.txt,0_7_1169_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_614_sim_.txt,0_14_614_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_1148_sim_.txt,0_15_1148_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_867_sim_.txt,0_13_867_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_1280_sim_.txt,0_12_1280_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_922_sim_.txt,0_21_922_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_41_sim_.txt,0_10_41_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_338_sim_.txt,0_1_338_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_758_sim_.txt,0_9_758_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_1218_sim_.txt,0_11_1218_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_321_sim_.txt,0_15_321_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_54_sim_.txt,0_4_54_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_1239_sim_.txt,0_3_1239_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_1010_sim_.txt,0_10_1010_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_65_sim_.txt,0_13_65_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_533_sim_.txt,0_5_533_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_1031_sim_.txt,0_2_1031_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_1433_sim_.txt,0_25_1433_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_755_sim_.txt,0_5_755_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_1276_sim_.txt,0_10_1276_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_691_sim_.txt,0_13_691_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_1257_sim_.txt,0_2_1257_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_926_sim_.txt,0_2_926_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_147_sim_.txt,0_15_147_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_87_sim_.txt,0_15_87_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_279_sim_.txt,0_10_279_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_619_sim_.txt,0_18_619_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_1107_sim_.txt,0_6_1107_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_260_sim_.txt,0_4_260_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_92_sim_.txt,0_1_92_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_1126_sim_.txt,0_14_1126_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_69_sim_.txt,0_9_69_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_688_sim_.txt,0_7_688_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_472_sim_.txt,0_14_472_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_609_sim_.txt,0_23_609_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_235_sim_.txt,0_25_235_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_370_sim_.txt,0_17_370_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_963_sim_.txt,0_18_963_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_562_sim_.txt,0_7_562_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_798_sim_.txt,0_14_798_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_1104_sim_.txt,0_13_1104_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_1125_sim_.txt,0_1_1125_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_700_sim_.txt,0_24_700_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_645_sim_.txt,0_16_645_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_28_sim_.txt,0_14_28_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_836_sim_.txt,0_11_836_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_1275_sim_.txt,0_5_1275_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_973_sim_.txt,0_23_973_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_19_sim_.txt,0_3_19_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_369_sim_.txt,0_3_369_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_193_sim_.txt,0_10_193_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_1254_sim_.txt,0_17_1254_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_1013_sim_.txt,0_5_1013_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_231_sim_.txt,0_6_231_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_795_sim_.txt,0_18_795_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_1032_sim_.txt,0_17_1032_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_822_sim_.txt,0_9_822_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_423_sim_.txt,0_16_423_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_566_sim_.txt,0_24_566_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_658_sim_.txt,0_21_658_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_187_sim_.txt,0_8_187_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_1283_sim_.txt,0_7_1283_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_704_sim_.txt,0_7_704_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_15_sim_.txt,0_19_15_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_1343_sim_.txt,0_1_1343_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_785_sim_.txt,0_23_785_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_116_sim_.txt,0_17_116_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_228_sim_.txt,0_12_228_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_146_sim_.txt,0_15_146_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_927_sim_.txt,0_2_927_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_86_sim_.txt,0_15_86_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_618_sim_.txt,0_18_618_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_278_sim_.txt,0_10_278_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_1432_sim_.txt,0_25_1432_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_1277_sim_.txt,0_10_1277_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_754_sim_.txt,0_5_754_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_690_sim_.txt,0_13_690_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_1256_sim_.txt,0_2_1256_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_473_sim_.txt,0_14_473_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_689_sim_.txt,0_7_689_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_608_sim_.txt,0_23_608_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_261_sim_.txt,0_4_261_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_1106_sim_.txt,0_6_1106_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_93_sim_.txt,0_1_93_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_68_sim_.txt,0_9_68_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_1127_sim_.txt,0_14_1127_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_1281_sim_.txt,0_12_1281_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_866_sim_.txt,0_13_866_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_923_sim_.txt,0_21_923_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_40_sim_.txt,0_10_40_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_759_sim_.txt,0_9_759_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_339_sim_.txt,0_1_339_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_1168_sim_.txt,0_7_1168_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_1089_sim_.txt,0_13_1089_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_71_sim_.txt,0_7_71_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_615_sim_.txt,0_14_615_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_1149_sim_.txt,0_15_1149_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_532_sim_.txt,0_5_532_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_64_sim_.txt,0_13_64_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_1011_sim_.txt,0_10_1011_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_1030_sim_.txt,0_2_1030_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_1219_sim_.txt,0_11_1219_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_320_sim_.txt,0_15_320_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_1238_sim_.txt,0_3_1238_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_55_sim_.txt,0_4_55_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_808_sim_.txt,0_6_808_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_293_sim_.txt,0_2_293_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_409_sim_.txt,0_19_409_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_357_sim_.txt,0_14_357_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_889_sim_.txt,0_22_889_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_481_sim_.txt,0_12_481_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_1046_sim_.txt,0_21_1046_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_545_sim_.txt,0_4_545_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_1195_sim_.txt,0_18_1195_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_419_sim_.txt,0_22_419_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_899_sim_.txt,0_19_899_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_498_sim_.txt,0_6_498_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_662_sim_.txt,0_15_662_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_1324_sim_.txt,0_8_1324_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_1316_sim_.txt,0_25_1316_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_954_sim_.txt,0_20_954_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_811_sim_.txt,0_12_811_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_297_sim_.txt,0_21_297_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_1142_sim_.txt,0_8_1142_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_949_sim_.txt,0_17_949_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_548_sim_.txt,0_8_548_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_216_sim_.txt,0_5_216_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_1170_sim_.txt,0_25_1170_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_9_sim_.txt,0_5_9_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_404_sim_.txt,0_15_404_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_1220_sim_.txt,0_21_1220_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_723_sim_.txt,0_4_723_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_894_sim_.txt,0_15_894_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_1028_sim_.txt,0_20_1028_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_950_sim_.txt,0_3_950_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_131_sim_.txt,0_14_131_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_981_sim_.txt,0_25_981_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_900_sim_.txt,0_1_900_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_161_sim_.txt,0_16_161_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_589_sim_.txt,0_15_589_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_773_sim_.txt,0_6_773_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_590_sim_.txt,0_1_590_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_511_sim_.txt,0_25_511_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_855_sim_.txt,0_8_855_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_454_sim_.txt,0_17_454_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_382_sim_.txt,0_11_382_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_178_sim_.txt,0_2_178_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_919_sim_.txt,0_15_919_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_246_sim_.txt,0_7_246_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_1076_sim_.txt,0_19_1076_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_985_sim_.txt,0_6_985_par_.txt
